URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type
http://example.com/754,90,2,UTF-8,nginx,1114,JP,PA,2062-11-30,2085-11-30,44,53,98,6719,24,60,8613,9733,84,1,benign
http://example.com/755,27,5,UTF-8,IIS,1704,IN,FL,2062-12-31,2085-12-31,919,11,33,5747,73,54,2838,1945,85,41,malicious
http://example.com/756,30,8,ISO-8859-1,Apache,969,IN,FL,2063-01-31,2086-01-31,631,24,91,9219,11,22,5036,3601,34,37,malicious
http://example.com/757,95,5,ISO-8859-1,IIS,7013,JP,CA,2063-02-28,2086-02-28,45,59,184,8355,35,78,1936,1641,59,2,malicious
http://example.com/758,59,1,UTF-8,IIS,2827,JP,TX,2063-03-31,2086-03-31,651,74,120,4655,29,19,2659,566,43,45,benign
http://example.com/759,15,1,ISO-8859-1,Apache,2952,IN,FL,2063-04-30,2086-04-30,564,85,2,1142,8,77,1668,3044,33,21,malicious
http://example.com/760,59,7,ISO-8859-1,IIS,9177,CN,NY,2063-05-31,2086-05-31,300,33,142,5544,17,99,4820,4394,19,32,malicious
http://example.com/761,89,7,ISO-8859-1,Apache,2708,CN,FL,2063-06-30,2086-06-30,287,12,13,5103,71,68,8057,1691,8,31,benign
http://example.com/762,75,5,ISO-8859-1,Apache,1373,IN,NY,2063-07-31,2086-07-31,785,37,24,4288,12,33,8644,4172,31,16,malicious
http://example.com/763,10,9,UTF-8,Apache,7749,CN,CA,2063-08-31,2086-08-31,268,11,69,9101,79,22,9320,3672,11,81,benign
http://example.com/764,66,6,ISO-8859-1,IIS,2055,JP,NY,2063-09-30,2086-09-30,899,35,34,3188,93,65,6625,9485,8,55,malicious
http://example.com/765,39,0,UTF-8,IIS,8878,JP,CA,2063-10-31,2086-10-31,790,27,247,1746,50,11,8035,6078,25,2,malicious
http://example.com/766,67,8,UTF-8,Apache,8492,CN,CA,2063-11-30,2086-11-30,61,90,87,587,24,16,9219,393,20,69,malicious
http://example.com/767,61,4,UTF-8,IIS,4649,JP,CA,2063-12-31,2086-12-31,565,38,19,3181,37,68,8321,9213,38,48,benign
http://example.com/768,46,8,ISO-8859-1,Apache,9117,US,NY,2064-01-31,2087-01-31,969,76,30,1847,78,93,7614,5958,7,54,malicious
http://example.com/769,57,1,ISO-8859-1,nginx,8402,JP,NY,2064-02-29,2087-02-28,950,42,49,9040,11,44,7165,1438,77,76,benign
http://example.com/770,96,7,UTF-8,IIS,8200,IN,CA,2064-03-31,2087-03-31,580,90,171,627,99,88,6837,5309,39,30,benign
http://example.com/771,10,6,UTF-8,IIS,3011,DE,CA,2064-04-30,2087-04-30,241,30,144,1267,81,9,2640,3575,74,80,malicious
http://example.com/772,28,3,ISO-8859-1,nginx,9199,CN,TX,2064-05-31,2087-05-31,935,1,180,4710,59,72,3919,9833,72,20,malicious
http://example.com/773,55,2,ISO-8859-1,nginx,5968,CN,CA,2064-06-30,2087-06-30,781,81,114,4572,55,78,8786,2598,20,15,benign
http://example.com/774,76,3,UTF-8,nginx,5763,JP,PA,2064-07-31,2087-07-31,763,89,116,7761,27,79,8123,9199,81,16,malicious
http://example.com/775,11,3,ISO-8859-1,Apache,654,JP,TX,2064-08-31,2087-08-31,353,41,232,5904,67,62,9164,5828,11,95,malicious
http://example.com/776,65,9,ISO-8859-1,Apache,8398,DE,TX,2064-09-30,2087-09-30,795,30,226,583,60,86,934,7417,16,0,malicious
http://example.com/777,26,9,UTF-8,nginx,3436,DE,TX,2064-10-31,2087-10-31,967,60,177,551,2,15,3424,2593,42,71,malicious
http://example.com/778,91,7,ISO-8859-1,Apache,6469,IN,PA,2064-11-30,2087-11-30,975,55,139,4169,68,6,729,3188,96,64,benign
http://example.com/779,88,3,ISO-8859-1,IIS,2634,US,TX,2064-12-31,2087-12-31,862,85,78,5755,18,1,3086,6381,90,65,malicious
http://example.com/780,31,4,UTF-8,nginx,2326,IN,TX,2065-01-31,2088-01-31,70,99,240,7307,20,20,8321,6895,52,36,benign
http://example.com/781,36,1,ISO-8859-1,IIS,3393,CN,NY,2065-02-28,2088-02-29,834,82,175,4497,85,36,8179,5727,37,23,benign
http://example.com/782,64,3,UTF-8,Apache,9685,JP,NY,2065-03-31,2088-03-31,412,13,207,5771,63,2,8033,4090,52,90,benign
http://example.com/783,41,6,ISO-8859-1,nginx,266,IN,CA,2065-04-30,2088-04-30,611,13,35,3233,78,70,3882,3851,9,83,benign
http://example.com/784,69,2,UTF-8,Apache,3724,JP,CA,2065-05-31,2088-05-31,60,28,250,1873,72,2,9098,7341,35,61,benign
http://example.com/785,92,0,ISO-8859-1,IIS,2447,JP,FL,2065-06-30,2088-06-30,614,80,71,5722,2,3,6585,2197,67,20,benign
http://example.com/786,37,7,UTF-8,Apache,1504,IN,PA,2065-07-31,2088-07-31,451,49,157,9290,90,7,5506,3274,95,36,benign
http://example.com/787,37,7,ISO-8859-1,IIS,6278,IN,NY,2065-08-31,2088-08-31,392,49,108,7512,83,84,3568,487,7,34,malicious
http://example.com/788,83,5,ISO-8859-1,Apache,9817,DE,CA,2065-09-30,2088-09-30,630,62,54,2165,42,64,7244,398,2,37,malicious
http://example.com/789,93,6,ISO-8859-1,IIS,2874,US,PA,2065-10-31,2088-10-31,528,72,214,8689,28,41,8512,4534,25,52,benign
http://example.com/790,34,9,UTF-8,Apache,9117,DE,TX,2065-11-30,2088-11-30,304,64,23,6432,29,54,5375,4161,76,14,malicious
http://example.com/791,94,1,ISO-8859-1,nginx,9416,US,PA,2065-12-31,2088-12-31,190,67,152,8013,69,41,5967,573,94,41,malicious
http://example.com/792,87,4,UTF-8,nginx,8860,IN,NY,2066-01-31,2089-01-31,723,70,227,2046,28,5,9635,5157,94,93,malicious
http://example.com/793,95,6,ISO-8859-1,Apache,3839,US,FL,2066-02-28,2089-02-28,77,10,243,3515,60,89,6616,5389,93,3,malicious
http://example.com/794,35,8,ISO-8859-1,IIS,8118,CN,NY,2066-03-31,2089-03-31,557,13,10,1494,90,82,4726,4208,41,38,benign
http://example.com/795,84,0,ISO-8859-1,Apache,4564,DE,CA,2066-04-30,2089-04-30,604,82,61,2521,5,63,2362,8740,75,78,malicious
http://example.com/796,80,2,ISO-8859-1,nginx,7841,DE,CA,2066-05-31,2089-05-31,888,2,136,4019,15,1,2514,2321,52,22,benign
http://example.com/797,26,5,ISO-8859-1,IIS,7736,DE,PA,2066-06-30,2089-06-30,524,7,48,7445,73,25,5340,5351,87,14,malicious
http://example.com/798,91,6,ISO-8859-1,Apache,8120,JP,NY,2066-07-31,2089-07-31,739,92,112,3183,32,81,9149,3711,81,89,malicious
http://example.com/799,16,5,UTF-8,Apache,7388,JP,CA,2066-08-31,2089-08-31,300,42,204,8130,52,46,5222,2742,77,11,benign
http://example.com/800,65,0,UTF-8,IIS,4194,IN,TX,2066-09-30,2089-09-30,948,8,221,8220,90,15,5093,2020,97,81,benign
http://example.com/801,73,3,ISO-8859-1,Apache,3030,IN,TX,2066-10-31,2089-10-31,16,18,126,1944,37,69,9064,7175,65,69,benign
http://example.com/802,29,5,ISO-8859-1,nginx,863,JP,FL,2066-11-30,2089-11-30,814,11,157,1904,15,17,2592,6094,77,81,malicious
http://example.com/803,47,7,ISO-8859-1,nginx,3550,DE,PA,2066-12-31,2089-12-31,573,26,87,9181,41,21,8311,2416,38,53,malicious
http://example.com/804,84,9,ISO-8859-1,IIS,3495,JP,CA,2067-01-31,2090-01-31,433,57,26,2603,4,53,9097,1374,67,87,malicious
http://example.com/805,67,3,ISO-8859-1,Apache,3819,US,FL,2067-02-28,2090-02-28,42,24,165,1993,53,55,9672,9907,80,37,benign
http://example.com/806,25,6,UTF-8,Apache,4901,DE,TX,2067-03-31,2090-03-31,67,44,224,1766,84,87,2275,5083,42,27,benign
http://example.com/807,60,2,ISO-8859-1,nginx,8512,JP,FL,2067-04-30,2090-04-30,379,47,52,4444,27,10,2505,7934,71,78,benign
http://example.com/808,36,7,ISO-8859-1,IIS,1961,IN,FL,2067-05-31,2090-05-31,211,49,166,6691,21,81,3463,3718,54,18,benign
http://example.com/809,60,0,UTF-8,IIS,9313,JP,CA,2067-06-30,2090-06-30,202,80,249,3165,60,57,7441,359,67,68,benign
http://example.com/810,84,3,UTF-8,IIS,209,CN,CA,2067-07-31,2090-07-31,725,43,6,5175,86,65,8000,3306,78,63,malicious
http://example.com/811,25,7,UTF-8,nginx,6649,JP,CA,2067-08-31,2090-08-31,108,58,8,3175,64,37,9172,9804,64,3,benign
http://example.com/812,96,9,ISO-8859-1,nginx,8990,DE,PA,2067-09-30,2090-09-30,967,32,17,1359,71,7,9625,5278,80,80,benign
http://example.com/813,69,3,ISO-8859-1,IIS,5629,JP,FL,2067-10-31,2090-10-31,283,77,76,2320,47,76,9976,5458,4,9,malicious
http://example.com/814,85,1,ISO-8859-1,IIS,8399,IN,FL,2067-11-30,2090-11-30,940,27,190,5541,54,40,1705,4607,31,11,benign
http://example.com/815,49,1,ISO-8859-1,Apache,8680,US,PA,2067-12-31,2090-12-31,936,17,214,9078,31,50,2657,6558,13,68,benign
http://example.com/816,76,3,ISO-8859-1,Apache,8716,CN,TX,2068-01-31,2091-01-31,605,54,254,5035,17,1,8735,7641,27,6,benign
http://example.com/817,11,3,UTF-8,IIS,2594,DE,NY,2068-02-29,2091-02-28,224,32,206,2547,50,20,2142,3608,59,43,benign
http://example.com/818,57,1,ISO-8859-1,nginx,7832,IN,TX,2068-03-31,2091-03-31,736,14,34,3229,7,31,878,7405,65,22,malicious
http://example.com/819,61,6,ISO-8859-1,nginx,5859,CN,PA,2068-04-30,2091-04-30,750,60,147,1998,83,68,3259,5094,64,1,benign
http://example.com/820,33,5,ISO-8859-1,Apache,1627,JP,FL,2068-05-31,2091-05-31,117,10,70,7797,28,90,6495,8523,25,93,malicious
http://example.com/821,93,2,UTF-8,IIS,2126,CN,FL,2068-06-30,2091-06-30,931,35,82,6791,10,12,1846,6854,37,36,benign
http://example.com/822,91,7,ISO-8859-1,nginx,1955,US,CA,2068-07-31,2091-07-31,602,14,228,4603,27,22,6074,9021,75,68,malicious
http://example.com/823,87,7,ISO-8859-1,nginx,8738,CN,CA,2068-08-31,2091-08-31,339,52,118,4049,13,1,5250,5616,73,19,malicious
http://example.com/824,91,0,ISO-8859-1,nginx,1697,CN,FL,2068-09-30,2091-09-30,800,61,165,8110,66,1,520,5968,71,89,benign
http://example.com/825,11,2,ISO-8859-1,nginx,8501,JP,FL,2068-10-31,2091-10-31,280,47,38,7539,86,3,2208,5899,14,43,malicious
http://example.com/826,74,4,UTF-8,Apache,948,JP,CA,2068-11-30,2091-11-30,490,93,143,116,84,76,4774,3029,94,69,malicious
http://example.com/827,29,1,UTF-8,nginx,6058,DE,CA,2068-12-31,2091-12-31,18,14,102,8059,60,21,5445,8609,24,92,malicious
http://example.com/828,43,4,UTF-8,nginx,9943,JP,TX,2069-01-31,2092-01-31,174,62,40,6341,43,13,4096,1630,67,73,benign
http://example.com/829,50,9,ISO-8859-1,IIS,3629,CN,FL,2069-02-28,2092-02-29,468,86,137,8006,69,61,6182,8013,48,50,malicious
http://example.com/830,50,2,UTF-8,IIS,2018,US,FL,2069-03-31,2092-03-31,617,42,53,3122,63,13,9650,9402,91,79,malicious
http://example.com/831,84,8,UTF-8,Apache,8868,JP,PA,2069-04-30,2092-04-30,800,49,246,1366,70,82,4010,815,65,97,malicious
http://example.com/832,32,0,ISO-8859-1,Apache,5861,DE,TX,2069-05-31,2092-05-31,759,59,198,578,99,33,2726,9633,38,30,benign
http://example.com/833,47,3,ISO-8859-1,Apache,788,DE,NY,2069-06-30,2092-06-30,834,58,118,4396,65,6,590,7627,90,99,benign
http://example.com/834,53,9,UTF-8,Apache,9081,CN,NY,2069-07-31,2092-07-31,141,14,66,4077,99,25,9587,3412,70,40,malicious
http://example.com/835,76,5,UTF-8,nginx,6406,JP,NY,2069-08-31,2092-08-31,462,28,80,6168,67,23,6032,7323,59,57,malicious
http://example.com/836,71,8,UTF-8,IIS,5172,JP,CA,2069-09-30,2092-09-30,928,74,52,4374,54,88,3471,5292,12,4,benign
http://example.com/837,21,2,UTF-8,nginx,1455,DE,NY,2069-10-31,2092-10-31,297,81,129,6513,36,26,4164,7127,54,32,malicious
http://example.com/838,39,2,ISO-8859-1,nginx,1787,JP,PA,2069-11-30,2092-11-30,469,39,158,7891,71,4,5937,301,51,42,benign
http://example.com/839,96,4,ISO-8859-1,nginx,8641,CN,CA,2069-12-31,2092-12-31,704,30,124,585,93,35,5089,2240,38,18,malicious
http://example.com/840,74,6,UTF-8,IIS,9421,US,CA,2070-01-31,2093-01-31,862,72,112,4773,15,75,6071,9964,46,31,malicious
http://example.com/841,50,4,UTF-8,Apache,4450,CN,NY,2070-02-28,2093-02-28,814,85,225,437,75,25,3480,9348,99,86,benign
http://example.com/842,29,7,UTF-8,Apache,6601,JP,CA,2070-03-31,2093-03-31,802,10,1,9152,18,20,5789,3771,10,2,benign
http://example.com/843,15,4,ISO-8859-1,IIS,6186,CN,TX,2070-04-30,2093-04-30,372,80,167,7000,4,1,8703,8710,9,0,malicious
http://example.com/844,84,6,ISO-8859-1,IIS,4308,IN,TX,2070-05-31,2093-05-31,467,96,16,2103,88,94,9714,7470,87,99,benign
http://example.com/845,13,5,ISO-8859-1,Apache,6767,IN,NY,2070-06-30,2093-06-30,927,61,145,1571,11,68,7573,2698,94,40,malicious
http://example.com/846,19,9,UTF-8,nginx,1090,JP,PA,2070-07-31,2093-07-31,950,74,112,6827,6,23,1776,8917,52,91,malicious
http://example.com/847,60,1,ISO-8859-1,Apache,5390,JP,CA,2070-08-31,2093-08-31,437,7,112,2142,51,99,7890,2044,51,47,benign
http://example.com/848,47,2,UTF-8,IIS,1476,US,FL,2070-09-30,2093-09-30,843,50,102,1619,58,22,5382,3029,22,38,malicious
http://example.com/849,10,3,UTF-8,Apache,9518,CN,NY,2070-10-31,2093-10-31,946,56,82,6589,60,95,9938,3483,73,4,malicious
http://example.com/850,17,4,ISO-8859-1,Apache,7347,US,CA,2070-11-30,2093-11-30,719,3,150,8993,18,62,2811,3640,83,76,benign
http://example.com/851,90,8,UTF-8,Apache,7302,JP,NY,2070-12-31,2093-12-31,442,35,214,4488,79,1,9531,493,72,10,malicious
http://example.com/852,92,5,ISO-8859-1,IIS,8855,JP,NY,2071-01-31,2094-01-31,455,18,252,7956,67,59,702,7110,68,21,malicious
http://example.com/853,72,0,ISO-8859-1,IIS,6404,DE,PA,2071-02-28,2094-02-28,247,23,251,9465,17,68,2037,6877,5,86,malicious
http://example.com/854,42,2,UTF-8,Apache,2987,US,FL,2071-03-31,2094-03-31,141,40,99,1705,97,19,8221,8923,83,63,malicious
http://example.com/855,24,6,UTF-8,Apache,6781,JP,CA,2071-04-30,2094-04-30,401,48,159,5764,34,30,8317,421,82,11,benign
http://example.com/856,40,7,ISO-8859-1,nginx,7713,IN,NY,2071-05-31,2094-05-31,895,81,40,7039,30,1,6912,4769,29,52,malicious
http://example.com/857,30,6,ISO-8859-1,nginx,1440,DE,NY,2071-06-30,2094-06-30,822,96,155,5217,19,48,1167,1793,83,54,malicious
http://example.com/858,12,4,ISO-8859-1,Apache,8072,CN,CA,2071-07-31,2094-07-31,221,45,36,5479,9,19,5352,1163,6,52,malicious
http://example.com/859,75,9,ISO-8859-1,IIS,9729,DE,NY,2071-08-31,2094-08-31,736,35,125,2224,40,52,5963,8021,69,20,malicious
http://example.com/860,44,7,ISO-8859-1,nginx,194,CN,NY,2071-09-30,2094-09-30,865,9,247,5091,44,85,479,3211,58,18,benign
http://example.com/861,50,8,ISO-8859-1,Apache,3396,IN,NY,2071-10-31,2094-10-31,183,77,4,6894,95,22,9576,9768,43,68,benign
http://example.com/862,68,6,ISO-8859-1,nginx,5998,CN,TX,2071-11-30,2094-11-30,363,6,241,1546,59,50,5602,3361,69,87,benign
http://example.com/863,25,8,UTF-8,nginx,9240,US,TX,2071-12-31,2094-12-31,816,11,118,3406,91,66,3282,3186,72,93,malicious
http://example.com/864,65,0,ISO-8859-1,nginx,2792,CN,FL,2072-01-31,2095-01-31,993,85,197,2472,25,6,3847,3911,91,71,malicious
http://example.com/865,54,8,UTF-8,IIS,4261,CN,PA,2072-02-29,2095-02-28,187,90,25,250,71,64,5296,3451,37,65,benign
http://example.com/866,68,2,UTF-8,Apache,8226,DE,CA,2072-03-31,2095-03-31,112,47,95,1759,53,21,5232,7180,58,58,benign
http://example.com/867,59,5,ISO-8859-1,IIS,3381,IN,PA,2072-04-30,2095-04-30,180,36,78,6239,48,97,6140,9250,37,48,malicious
http://example.com/868,94,7,ISO-8859-1,IIS,1597,CN,PA,2072-05-31,2095-05-31,198,74,158,9170,71,19,4220,4243,82,97,benign
http://example.com/869,21,2,ISO-8859-1,nginx,7153,US,TX,2072-06-30,2095-06-30,901,35,175,7299,84,91,8837,6432,26,58,malicious
http://example.com/870,21,3,ISO-8859-1,Apache,6814,DE,FL,2072-07-31,2095-07-31,69,59,249,2419,53,37,5359,6547,42,22,malicious
http://example.com/871,42,6,ISO-8859-1,nginx,7757,IN,PA,2072-08-31,2095-08-31,597,76,12,2983,49,63,8566,9874,16,2,malicious
http://example.com/872,93,6,UTF-8,IIS,8103,IN,PA,2072-09-30,2095-09-30,903,95,27,7903,43,29,3022,7963,22,55,malicious
http://example.com/873,58,3,UTF-8,IIS,7791,JP,NY,2072-10-31,2095-10-31,484,7,173,1615,19,60,3487,3276,23,57,malicious
http://example.com/874,30,8,ISO-8859-1,Apache,8206,US,CA,2072-11-30,2095-11-30,398,6,216,689,66,92,5542,2516,47,87,malicious
http://example.com/875,69,2,ISO-8859-1,IIS,301,DE,FL,2072-12-31,2095-12-31,921,42,63,687,34,34,5652,7768,67,61,malicious
http://example.com/876,61,7,ISO-8859-1,IIS,1598,DE,CA,2073-01-31,2096-01-31,550,57,55,2719,81,1,4113,8751,3,17,malicious
http://example.com/877,63,7,ISO-8859-1,Apache,3186,US,TX,2073-02-28,2096-02-29,642,80,158,5587,88,48,5467,2411,12,60,benign
http://example.com/878,48,3,UTF-8,nginx,2690,IN,PA,2073-03-31,2096-03-31,952,85,82,6323,73,89,8402,1329,23,36,benign
http://example.com/879,58,6,UTF-8,Apache,7225,CN,PA,2073-04-30,2096-04-30,9,45,14,9487,54,21,7059,1630,11,53,benign
http://example.com/880,73,3,UTF-8,IIS,7960,US,CA,2073-05-31,2096-05-31,2,33,56,4453,1,34,6390,9679,52,94,benign
http://example.com/881,95,0,ISO-8859-1,Apache,5508,DE,TX,2073-06-30,2096-06-30,477,83,147,2705,92,26,9659,2897,50,77,malicious
http://example.com/882,35,0,ISO-8859-1,nginx,2048,US,NY,2073-07-31,2096-07-31,813,71,86,2638,55,36,9820,1463,57,64,benign
http://example.com/883,80,0,ISO-8859-1,IIS,4063,IN,NY,2073-08-31,2096-08-31,661,21,26,8857,15,99,651,4602,64,13,benign
http://example.com/884,16,1,UTF-8,nginx,793,JP,PA,2073-09-30,2096-09-30,66,90,199,1856,85,23,233,552,46,4,malicious
http://example.com/885,81,5,UTF-8,nginx,5463,JP,PA,2073-10-31,2096-10-31,704,97,92,1460,15,81,6707,4004,29,94,benign
http://example.com/886,71,9,UTF-8,Apache,5987,CN,FL,2073-11-30,2096-11-30,96,20,166,2473,23,47,6699,6096,70,94,benign
http://example.com/887,99,4,ISO-8859-1,nginx,7834,CN,CA,2073-12-31,2096-12-31,530,14,197,1295,66,76,5224,677,46,93,benign
http://example.com/888,97,1,UTF-8,Apache,5817,IN,PA,2074-01-31,2097-01-31,995,4,36,2231,46,44,1160,4019,16,99,benign
http://example.com/889,33,7,ISO-8859-1,Apache,5393,CN,TX,2074-02-28,2097-02-28,317,16,146,8109,9,20,7484,7417,98,61,malicious
http://example.com/890,49,8,UTF-8,nginx,4151,JP,CA,2074-03-31,2097-03-31,97,71,185,5743,66,27,2286,3364,51,0,benign
http://example.com/891,85,6,ISO-8859-1,Apache,2391,IN,FL,2074-04-30,2097-04-30,56,18,78,9859,66,61,2765,2031,11,62,benign
http://example.com/892,56,8,ISO-8859-1,Apache,2798,IN,NY,2074-05-31,2097-05-31,862,4,112,3510,18,37,3270,4342,11,66,benign
http://example.com/893,17,3,ISO-8859-1,nginx,9302,IN,FL,2074-06-30,2097-06-30,106,22,23,2467,17,84,2746,8281,63,19,benign
http://example.com/894,63,6,ISO-8859-1,IIS,1141,US,CA,2074-07-31,2097-07-31,87,82,119,3443,72,52,695,282,53,42,malicious
http://example.com/895,18,4,UTF-8,Apache,1657,CN,NY,2074-08-31,2097-08-31,971,13,116,7381,98,75,4206,8527,89,84,malicious
http://example.com/896,12,4,UTF-8,Apache,1307,DE,TX,2074-09-30,2097-09-30,652,9,142,3197,34,92,5917,737,58,93,benign
http://example.com/897,63,2,UTF-8,nginx,9972,JP,NY,2074-10-31,2097-10-31,655,30,224,9552,69,62,3521,3105,19,41,malicious
http://example.com/898,30,8,ISO-8859-1,Apache,3721,CN,NY,2074-11-30,2097-11-30,911,12,197,1433,64,66,2378,3572,32,93,malicious
http://example.com/899,57,9,UTF-8,nginx,3452,JP,TX,2074-12-31,2097-12-31,370,21,22,7265,44,24,1264,624,50,68,malicious
http://example.com/900,56,4,ISO-8859-1,IIS,7555,CN,PA,2075-01-31,2098-01-31,374,36,28,3436,29,80,717,5759,72,73,malicious
http://example.com/901,97,5,UTF-8,IIS,1778,DE,PA,2075-02-28,2098-02-28,51,38,43,8257,62,12,550,2470,55,87,benign
http://example.com/902,77,2,UTF-8,nginx,9072,JP,NY,2075-03-31,2098-03-31,723,9,76,3184,92,16,7472,9576,76,38,malicious
http://example.com/903,93,9,ISO-8859-1,IIS,6852,DE,NY,2075-04-30,2098-04-30,40,30,18,3487,16,36,1992,1735,41,61,benign
http://example.com/904,72,6,ISO-8859-1,nginx,1045,JP,FL,2075-05-31,2098-05-31,815,42,100,4813,78,2,5628,4532,99,47,benign
http://example.com/905,25,8,ISO-8859-1,Apache,3528,US,PA,2075-06-30,2098-06-30,90,98,223,7905,52,89,2554,7567,70,5,benign
http://example.com/906,83,8,UTF-8,IIS,8073,US,TX,2075-07-31,2098-07-31,38,76,205,5201,2,62,3908,4314,21,73,benign
http://example.com/907,99,9,ISO-8859-1,Apache,7268,JP,NY,2075-08-31,2098-08-31,12,93,212,2531,61,64,9576,9873,26,41,benign
http://example.com/908,14,9,UTF-8,Apache,8839,JP,NY,2075-09-30,2098-09-30,899,97,124,1116,4,29,1857,679,1,57,benign
http://example.com/909,20,4,UTF-8,nginx,3084,DE,FL,2075-10-31,2098-10-31,607,35,109,741,52,92,322,7950,81,42,benign
http://example.com/910,38,6,UTF-8,IIS,2690,IN,FL,2075-11-30,2098-11-30,620,34,36,4162,41,74,7053,4041,99,9,benign
http://example.com/911,88,2,ISO-8859-1,IIS,1897,JP,FL,2075-12-31,2098-12-31,103,67,247,8607,52,87,7136,8487,27,88,benign
http://example.com/912,79,5,UTF-8,Apache,5143,CN,CA,2076-01-31,2099-01-31,865,54,125,540,31,96,9192,8624,50,77,benign
http://example.com/913,57,7,ISO-8859-1,Apache,2357,CN,TX,2076-02-29,2099-02-28,742,67,247,1238,26,31,2465,3191,66,38,malicious
http://example.com/914,24,7,ISO-8859-1,nginx,2297,CN,CA,2076-03-31,2099-03-31,42,46,7,9206,27,83,1709,4818,65,12,malicious
http://example.com/915,93,1,UTF-8,IIS,8322,US,NY,2076-04-30,2099-04-30,208,5,23,5343,51,15,7321,8949,10,74,malicious
http://example.com/916,43,5,UTF-8,nginx,8903,DE,FL,2076-05-31,2099-05-31,599,27,162,2403,98,55,1323,8995,95,38,benign
http://example.com/917,69,6,UTF-8,nginx,4497,US,FL,2076-06-30,2099-06-30,604,29,117,6050,95,33,2007,5652,37,10,benign
http://example.com/918,71,6,UTF-8,nginx,3012,CN,FL,2076-07-31,2099-07-31,685,26,250,7146,48,81,9654,5078,69,15,benign
http://example.com/919,11,2,ISO-8859-1,IIS,8974,JP,PA,2076-08-31,2099-08-31,475,68,114,6706,11,52,5910,9741,41,32,benign
http://example.com/920,89,8,ISO-8859-1,nginx,8548,CN,TX,2076-09-30,2099-09-30,637,38,96,3521,8,20,6548,1352,46,59,benign
http://example.com/921,28,1,ISO-8859-1,IIS,9231,JP,CA,2076-10-31,2099-10-31,108,34,21,2178,12,73,8066,8815,77,95,malicious
http://example.com/922,58,2,ISO-8859-1,nginx,6252,DE,TX,2076-11-30,2099-11-30,558,43,252,6203,99,38,9560,2522,45,58,malicious
http://example.com/923,87,1,ISO-8859-1,Apache,7272,IN,FL,2076-12-31,2099-12-31,213,14,70,4250,45,3,5037,8327,88,73,benign
http://example.com/924,97,8,ISO-8859-1,nginx,2994,JP,NY,2077-01-31,2100-01-31,603,82,208,2300,34,54,5848,9067,27,50,benign
http://example.com/925,37,3,ISO-8859-1,nginx,3285,US,PA,2077-02-28,2100-02-28,692,93,227,4651,77,66,1331,127,65,14,malicious
http://example.com/926,57,1,ISO-8859-1,IIS,9068,CN,TX,2077-03-31,2100-03-31,408,31,246,6529,91,18,837,7639,84,79,malicious
http://example.com/927,46,2,ISO-8859-1,Apache,2832,CN,NY,2077-04-30,2100-04-30,552,28,175,8327,72,87,4536,185,8,42,malicious
http://example.com/928,83,3,UTF-8,Apache,9023,CN,FL,2077-05-31,2100-05-31,770,62,53,9109,47,83,3079,7009,67,26,benign
http://example.com/929,58,9,UTF-8,IIS,5424,JP,FL,2077-06-30,2100-06-30,632,5,84,2046,21,7,629,4381,49,55,benign
http://example.com/930,57,5,ISO-8859-1,IIS,9261,DE,FL,2077-07-31,2100-07-31,76,89,106,4056,41,35,7241,4753,96,59,benign
http://example.com/931,82,4,ISO-8859-1,Apache,7949,JP,FL,2077-08-31,2100-08-31,94,26,41,2325,75,84,4518,8133,89,95,benign
http://example.com/932,97,2,UTF-8,IIS,8394,US,PA,2077-09-30,2100-09-30,268,98,203,7815,22,84,9496,7764,89,69,malicious
http://example.com/933,38,9,UTF-8,Apache,1183,CN,PA,2077-10-31,2100-10-31,360,27,160,3425,21,83,2086,5166,14,46,malicious
http://example.com/934,69,7,UTF-8,nginx,5305,JP,TX,2077-11-30,2100-11-30,529,4,128,8799,28,80,446,356,62,99,benign
http://example.com/935,38,7,ISO-8859-1,nginx,4962,CN,FL,2077-12-31,2100-12-31,804,40,142,3845,67,85,5925,1547,43,7,malicious
http://example.com/936,67,6,UTF-8,Apache,3170,US,PA,2078-01-31,2101-01-31,682,55,88,8260,71,93,1315,5800,27,62,benign
http://example.com/937,57,2,UTF-8,Apache,8663,IN,NY,2078-02-28,2101-02-28,161,53,236,4914,14,60,8145,4699,96,88,malicious
http://example.com/938,32,0,UTF-8,nginx,8970,IN,PA,2078-03-31,2101-03-31,464,79,103,8751,79,24,5898,3443,27,6,benign
http://example.com/939,36,4,UTF-8,nginx,301,IN,PA,2078-04-30,2101-04-30,822,17,107,6203,73,93,344,793,68,80,malicious
http://example.com/940,16,0,UTF-8,Apache,188,CN,TX,2078-05-31,2101-05-31,563,76,223,1505,52,95,7158,8774,75,93,malicious
http://example.com/941,58,5,ISO-8859-1,IIS,6399,JP,PA,2078-06-30,2101-06-30,980,42,17,6190,43,39,232,3765,48,1,malicious
http://example.com/942,63,6,UTF-8,IIS,8479,CN,NY,2078-07-31,2101-07-31,547,88,25,7387,71,12,1470,2774,67,16,benign
