관리번호,자치구,AP별 이용량(GB),anomaly,latitude,longitude
YC090001,양천구,674.6397356,1,37.5171,126.8663
SB020005,성북구,674.4276067,1,37.59,127.0165
WF192005,영등포구,674.2600533,1,37.5262,126.8959
WF190290,구로구,674.2517048,1,37.4951999,126.8877
WF171145,용산구,674.0913437,1,37.5323,126.99
YS000040,용산구,673.5962248,1,37.5323,126.99
GN070094,강남구,673.4540296,1,37.5177,127.0473
WN003811,성동구,673.3726695,1,37.5635,127.0365
GR140019,구로구,673.1703362,1,37.4951999,126.8877
WF190504,동대문구,673.0442916,1,37.5741982,127.0395092
GA070043,관악구,672.7561393,1,37.4782,126.9518
WN000668,도봉구,672.7430182,1,37.6686,127.0466
GB020004,강북구,672.12593,1,37.6395,127.0255
WF161267,관악구,671.5566664,1,37.4782,126.9518
NW030005,노원구,671.5206907,1,37.654,127.0567
YC120032,양천구,671.299752,1,37.5171,126.8663
YC170095,양천구,671.141008,1,37.5171,126.8663
DB100012,도봉구,670.6975269,1,37.6686,127.0466
EP000013,은평구,670.2285224,1,37.6024,126.9293
WF190931,용산구,669.7592526,1,37.5323,126.99
NW050001,노원구,669.5134732,1,37.654,127.0567
YC170075,양천구,669.3868153,1,37.5171,126.8663
GA070077,관악구,668.3084979,1,37.4782,126.9518
GB110036,강북구,667.6504285,1,37.6395,127.0255
WF120236,은평구,667.6155204,1,37.6024,126.9293
YC090002,양천구,667.1207616,1,37.5171,126.8663
WF141763,도봉구,666.7202178,1,37.6686,127.0466
YC160004,양천구,666.0726844,1,37.5171,126.8663
WF190729,서초구,666.0118177,1,37.4835,127.0322
WF161272,관악구,665.7654847,1,37.4782,126.9518
SC000072,서초구,664.6309562,1,37.4835,127.0322
SB020047,성북구,664.1387876,1,37.59,127.0165
WF120354,중구,663.7786026,1,37.5636559,126.9975097
SC000059,서초구,663.3977127,1,37.4835,127.0322
WF190087,강북구,663.3442939,1,37.6395,127.0255
WN003800,성동구,663.2594907,1,37.5635,127.0365
YC130010,양천구,663.0527909,1,37.5171,126.8663
YC170055,양천구,662.8490456,1,37.5171,126.8663
YDP080001,영등포구,662.773333,1,37.5262,126.8959
JG170002,중구,662.6131403,1,37.5636559,126.9975097
WF190044,강남구,662.487041,1,37.5177,127.0473
GD090001,강동구,662.44112,1,37.53,127.1237
WN003999,성동구,662.1261365,1,37.5635,127.0365
WF205118,중구,662.0998427,1,37.5636559,126.9975097
WF190299,구로구,661.5337954,1,37.4951999,126.8877
GB080002,강북구,661.2836943,1,37.6395,127.0255
SP140002,송파구,661.2538913,1,37.5145,127.1058
WF205101,중구,660.8678078,1,37.5636559,126.9975097
GN200011,강남구,660.5236137,1,37.5177,127.0473
WF141256,강북구,660.4806045,1,37.6395,127.0255
GJ100018,광진구,659.4324744,1,37.5384,127.0828
WF191025,은평구,659.157583,1,37.6024,126.9293
GS080008,강서구,658.4652158,1,37.5509,126.8497
WN000652,도봉구,657.7983917,1,37.6686,127.0466
WF161242,관악구,657.7000029,1,37.4782,126.9518
YC010003,양천구,657.3441438,1,37.5171,126.8663
WF120065,서초구,656.8815768,1,37.4835,127.0322
WN003865,성동구,656.7372481,1,37.5635,127.0365
WF120387,중구,656.7154925,1,37.5636559,126.9975097
WF190057,강동구,655.9167085,1,37.53,127.1237
EP000002,은평구,655.6803479,1,37.6024,126.9293
NW160013,노원구,655.3153583,1,37.654,127.0567
GS180026,강서구,655.1699196,1,37.5509,126.8497
WF110185,중구,655.0328051,1,37.5636559,126.9975097
WF160017,마포구,654.9572859,1,37.566571,126.9015317
YC170061,양천구,654.3763944,1,37.5171,126.8663
GN110087,강남구,653.6762622,1,37.5177,127.0473
WF190204,관악구,653.5594753,1,37.4782,126.9518
WF181298,동작구,653.4879385,1,37.5120999,126.9395
WF121825,용산구,651.3126452,1,37.5323,126.99
EP120004,은평구,651.2087446,1,37.6024,126.9293
WF171184,용산구,650.8954595,1,37.5323,126.99
WF171370,도봉구,650.8892151,1,37.6686,127.0466
YC150002,양천구,650.6339673,1,37.5171,126.8663
WN000677,도봉구,650.5747869,1,37.6686,127.0466
YC170006,양천구,650.4893195,1,37.5171,126.8663
GA070034,관악구,649.5753039,1,37.4782,126.9518
GS100015,강서구,649.2281385,1,37.5509,126.8497
SDM110010,서대문구,648.659038,1,37.5790747,126.9367861
SD000447,성동구,648.5216084,1,37.5635,127.0365
GR030047,구로구,647.4371713,1,37.4951999,126.8877
WF110216,중구,647.2359701,1,37.5636559,126.9975097
WF120437,중구,647.1480992,1,37.5636559,126.9975097
MP020041,마포구,647.0341188,1,37.566571,126.9015317
WF200084,중구,646.5022376,1,37.5636559,126.9975097
GN070004,강남구,646.4657047,1,37.5177,127.0473
SDM050069,서대문구,645.5809261,1,37.5790747,126.9367861
WF171920,관악구,645.4980981,1,37.4782,126.9518
GR040022,구로구,644.6992228,1,37.4951999,126.8877
WF201385,도봉구,643.709455,1,37.6686,127.0466
WN003825,성동구,643.4567459,1,37.5635,127.0365
DDM000032,동대문구,643.2247422,1,37.5741982,127.0395092
HT210004,중구,643.084937,1,37.5636559,126.9975097
WF181110,노원구,642.2360573,1,37.654,127.0567
WF190006,강남구,642.0691941,1,37.5177,127.0473
WN003899,성동구,641.27999,1,37.5635,127.0365
WF171699,금천구,640.5041603,1,37.4565,126.8954
YC060012,양천구,640.2391752,1,37.5171,126.8663
WF190651,마포구,640.0457625,1,37.566571,126.9015317
GR050027,구로구,639.5544024,1,37.4951999,126.8877
YC080004,양천구,638.8944873,1,37.5171,126.8663
NW160005,노원구,638.8895546,1,37.654,127.0567
MP010013,마포구,638.1151415,1,37.566571,126.9015317
WF200041,중구,637.7527146,1,37.5636559,126.9975097
YDP000051,영등포구,637.2005517,1,37.5262,126.8959
DB140007,도봉구,637.1844298,1,37.6686,127.0466
SB020030,성북구,637.040855,1,37.59,127.0165
SB020031,성북구,637.0161199,1,37.59,127.0165
WF190984,은평구,636.9844005,1,37.6024,126.9293
WF110016,마포구,636.7287722,1,37.566571,126.9015317
GN050023,강남구,636.4278107,1,37.5177,127.0473
DDM000021,동대문구,635.2106708,1,37.5741982,127.0395092
EP140004,은평구,634.4490755,1,37.6024,126.9293
WF140008,강북구,633.6703009,1,37.6395,127.0255
YC050019,양천구,633.6221254,1,37.5171,126.8663
SC000041,서초구,632.9129656,1,37.4835,127.0322
YC040013,양천구,632.4942842,1,37.5171,126.8663
SD000453,성동구,631.9193515,1,37.5635,127.0365
WN000695,도봉구,631.6465506,1,37.6686,127.0466
YC170069,양천구,631.5889524,1,37.5171,126.8663
GS030011,강서구,631.1795485,1,37.5509,126.8497
JG050002,중구,630.7325046,1,37.5636559,126.9975097
WF120221,은평구,630.2124079,1,37.6024,126.9293
YC050021,양천구,629.9236099,1,37.5171,126.8663
GN070042,강남구,629.7559441,1,37.5177,127.0473
WF120238,은평구,628.2074159,1,37.6024,126.9293
WF190012,강남구,628.1785905,1,37.5177,127.0473
GB050005,강북구,627.8293838,1,37.6395,127.0255
GS190008,강서구,627.3561917,1,37.5509,126.8497
YS000002,용산구,627.1802279,1,37.5323,126.99
WF200117,서초구,627.0024969,1,37.4835,127.0322
WF110080,중구,626.7188927,1,37.5636559,126.9975097
GS150008,강서구,625.7591987,1,37.5509,126.8497
NW160049,노원구,625.6729127,1,37.654,127.0567
YC170038,양천구,625.0263751,1,37.5171,126.8663
WF190823,송파구,624.2428196,1,37.5145,127.1058
GD130066,강동구,623.734884,1,37.53,127.1237
WF160075,마포구,623.5619727,1,37.566571,126.9015317
NW130008,노원구,623.4336819,1,37.654,127.0567
WF180008,중구,623.0912037,1,37.5636559,126.9975097
NW160003,노원구,622.8992044,1,37.654,127.0567
YDP000062,영등포구,622.6430652,1,37.5262,126.8959
GJ130007,광진구,622.4672929,1,37.5384,127.0828
WF190429,노원구,621.8072719,1,37.654,127.0567
GD130119,강동구,620.6128554,1,37.53,127.1237
SD000092,성동구,620.4191968,1,37.5635,127.0365
YDP000039,영등포구,620.114381,1,37.5262,126.8959
WF190808,송파구,620.0981737,1,37.5145,127.1058
WF110082,중구,620.0282447,1,37.5636559,126.9975097
WN003884,성동구,619.5553662,1,37.5635,127.0365
GN070040,강남구,619.4939096,1,37.5177,127.0473
YC070009,양천구,619.2676243,1,37.5171,126.8663
GN070028,강남구,618.8039389,1,37.5177,127.0473
NW160008,노원구,618.3540059,1,37.654,127.0567
SP260039,송파구,617.8563732,1,37.5145,127.1058
GD130122,강동구,617.665495,1,37.53,127.1237
GJ010004,광진구,617.1509061,1,37.5384,127.0828
SB020007,성북구,616.3690211,1,37.59,127.0165
SB020003,성북구,616.2069274,1,37.59,127.0165
WF200033,중구,616.2048653,1,37.5636559,126.9975097
WF190430,노원구,615.7771278,1,37.654,127.0567
GR050044,구로구,615.7668029,1,37.4951999,126.8877
SD000009,성동구,615.208348,1,37.5635,127.0365
WF120418,중구,614.5589832,1,37.5636559,126.9975097
GC100005,금천구,614.3046638,1,37.4565,126.8954
GR060020,구로구,613.7681719,1,37.4951999,126.8877
YDP100001,영등포구,613.6440115,1,37.5262,126.8959
GN070080,강남구,613.5227403,1,37.5177,127.0473
EP050012,은평구,613.2124695,1,37.6024,126.9293
YC170028,양천구,612.3635625,1,37.5171,126.8663
WF121603,송파구,612.1875932,1,37.5145,127.1058
WF190003,강남구,612.0993923,1,37.5177,127.0473
GS200022,강서구,612.0845993,1,37.5509,126.8497
WF200069,중구,611.770462,1,37.5636559,126.9975097
SDM050089,서대문구,611.6608688,1,37.5790747,126.9367861
WF131729,마포구,611.267301,1,37.566571,126.9015317
EP000114,은평구,611.2380861,1,37.6024,126.9293
NW160025,노원구,611.0827978,1,37.654,127.0567
WF190274,구로구,611.0080083,1,37.4951999,126.8877
GJ030003,광진구,610.8340845,1,37.5384,127.0828
YC050023,양천구,610.0460118,1,37.5171,126.8663
WF110217,중구,610.0201214,1,37.5636559,126.9975097
WN003860,성동구,609.7211182,1,37.5635,127.0365
DB050006,도봉구,609.3542207,1,37.6686,127.0466
GJ100013,광진구,609.2712187,1,37.5384,127.0828
WF190764,성북구,609.0308586,1,37.59,127.0165
YC070002,양천구,608.9850415,1,37.5171,126.8663
SD000368,성동구,608.8649503,1,37.5635,127.0365
GS100017,강서구,608.7557291,1,37.5509,126.8497
GR100022,구로구,608.6767971,1,37.4951999,126.8877
WN003908,성동구,607.9894617,1,37.5635,127.0365
GS100072,강서구,607.6445534,1,37.5509,126.8497
DDM000029,동대문구,607.6390194,1,37.5741982,127.0395092
YS000013,용산구,607.5268959,1,37.5323,126.99
YS030001,용산구,607.3065139,1,37.5323,126.99
MP010044,마포구,607.1390915,1,37.566571,126.9015317
WF160048,마포구,606.8444946,1,37.566571,126.9015317
YDP000017,영등포구,606.654113,1,37.5262,126.8959
JN010009,중랑구,606.2524251,1,37.6063,127.093
GN070083,강남구,606.1351495,1,37.5177,127.0473
GA090002,관악구,606.0786616,1,37.4782,126.9518
NW010007,노원구,605.7263714,1,37.654,127.0567
WF2020104,동대문구,605.6975412,1,37.5741982,127.0395092
YC170093,양천구,605.3605928,1,37.5171,126.8663
EP000123,은평구,605.1228616,1,37.6024,126.9293
YC170107,양천구,604.813563,1,37.5171,126.8663
GS030027,강서구,604.696377,1,37.5509,126.8497
DB030011,도봉구,604.6832327,1,37.6686,127.0466
WF151869,마포구,604.6779885,1,37.566571,126.9015317
WF201591,양천구,604.3705371,1,37.5171,126.8663
GS110020,강서구,604.1358931,1,37.5509,126.8497
JG140001,중구,603.755869,1,37.5636559,126.9975097
WF190723,서초구,603.6718758,1,37.4835,127.0322
EP040008,은평구,603.5306334,1,37.6024,126.9293
GB050002,강북구,602.6242009,1,37.6395,127.0255
YC120008,양천구,602.38739,1,37.5171,126.8663
SDM110011,서대문구,602.0745089,1,37.5790747,126.9367861
SC000063,서초구,602.0320217,1,37.4835,127.0322
GS030042,강서구,601.0953026,1,37.5509,126.8497
GB090004,강북구,598.6844614,1,37.6395,127.0255
GS010009,강서구,598.5748853,1,37.5509,126.8497
SC000021,서초구,598.4552207,1,37.4835,127.0322
WF181127,노원구,598.2733069,1,37.654,127.0567
SD000390,성동구,598.1300955,1,37.5635,127.0365
GA070038,관악구,597.5999557,1,37.4782,126.9518
WF171262,동대문구,597.5125074,1,37.5741982,127.0395092
WF120332,중구,597.4272523,1,37.5636559,126.9975097
GS150003,강서구,597.2330672,1,37.5509,126.8497
MP020053,마포구,597.2278306,1,37.566571,126.9015317
WF190202,관악구,596.2884939,1,37.4782,126.9518
WF120467,중구,595.9480384,1,37.5636559,126.9975097
EP010005,은평구,595.8087103,1,37.6024,126.9293
MP010022,마포구,595.670513,1,37.566571,126.9015317
SC000014,서초구,594.8781447,1,37.4835,127.0322
WF121822,용산구,594.8140815,1,37.5323,126.99
GN060049,강남구,594.4134321,1,37.5177,127.0473
WN003996,성동구,593.5093322,1,37.5635,127.0365
GN160004,강남구,593.2325126,1,37.5177,127.0473
WF200081,중구,593.004747,1,37.5636559,126.9975097
WF131742,마포구,592.8014734,1,37.566571,126.9015317
WF200029,중구,592.489458,1,37.5636559,126.9975097
WF190263,광진구,591.5428353,1,37.5384,127.0828
SC130002,서초구,591.35037,1,37.4835,127.0322
WF120216,은평구,591.0049809,1,37.6024,126.9293
YC080018,양천구,590.995294,1,37.5171,126.8663
GB130005,강북구,590.6110576,1,37.6395,127.0255
WF200039,중구,590.5232126,1,37.5636559,126.9975097
GB110007,강북구,590.4396503,1,37.6395,127.0255
WF190963,용산구,589.9781824,1,37.5323,126.99
YDP330003,영등포구,589.8098441,1,37.5262,126.8959
WF190548,동작구,589.2736498,1,37.5120999,126.9395
WF110107,중구,589.0819061,1,37.5636559,126.9975097
DDM000001,동대문구,589.0564039,1,37.5741982,127.0395092
EP070032,은평구,588.9779724,1,37.6024,126.9293
YC120016,양천구,588.8389215,1,37.5171,126.8663
GR030065,구로구,588.7723966,1,37.4951999,126.8877
YC170077,양천구,588.7274491,1,37.5171,126.8663
GJ100036,광진구,588.4863527,1,37.5384,127.0828
NW160046,노원구,588.1978148,1,37.654,127.0567
WF190330,금천구,587.6270984,1,37.4565,126.8954
NW010003,노원구,587.5911506,1,37.654,127.0567
YC160012,양천구,587.522422,1,37.5171,126.8663
SC000028,서초구,587.3603219,1,37.4835,127.0322
NW160039,노원구,586.9435824,1,37.654,127.0567
YS080002,용산구,586.8626437,1,37.5323,126.99
YC150023,양천구,585.2181659,1,37.5171,126.8663
WF162493,중구,584.9706023,1,37.5636559,126.9975097
WF120153,서초구,584.166435,1,37.4835,127.0322
WF110136,중구,584.0055555,1,37.5636559,126.9975097
NW040002,노원구,583.8372165,1,37.654,127.0567
WF171028,중구,583.6649753,1,37.5636559,126.9975097
WF181033,성동구,583.3787452,1,37.5635,127.0365
GJ060006,광진구,583.2977948,1,37.5384,127.0828
YC170002,양천구,583.2276578,1,37.5171,126.8663
WN000671,도봉구,583.0955984,1,37.6686,127.0466
WF171775,금천구,582.3774551,1,37.4565,126.8954
GB050006,강북구,582.2469777,1,37.6395,127.0255
SD000213,성동구,581.9795131,1,37.5635,127.0365
GD130017,강동구,581.6699507,1,37.53,127.1237
GN070089,강남구,581.4917862,1,37.5177,127.0473
GS180099,강서구,581.2709961,1,37.5509,126.8497
YS000037,용산구,581.2648657,1,37.5323,126.99
YC170074,양천구,581.23134,1,37.5171,126.8663
WF120254,은평구,580.9145635,1,37.6024,126.9293
GN070058,강남구,580.7030449,1,37.5177,127.0473
WN003826,성동구,580.6932683,1,37.5635,127.0365
WF120298,중구,580.6656756,1,37.5636559,126.9975097
YC060009,양천구,580.6490886,1,37.5171,126.8663
YC030003,양천구,579.8545009,1,37.5171,126.8663
WF121358,동대문구,579.299131,1,37.5741982,127.0395092
YC170060,양천구,579.0716336,1,37.5171,126.8663
YC170040,양천구,578.3770395,1,37.5171,126.8663
WF110057,중구,578.3523645,1,37.5636559,126.9975097
WF201319,도봉구,577.7767999,1,37.6686,127.0466
WF152541,용산구,577.6160637,1,37.5323,126.99
WF190766,성북구,577.5177309,1,37.59,127.0165
SP260082,송파구,577.4745404,1,37.5145,127.1058
YDP130001,영등포구,577.426944,1,37.5262,126.8959
YC170026,양천구,577.1772898,1,37.5171,126.8663
WF161261,관악구,576.9372073,1,37.4782,126.9518
WF200076,중구,576.8785717,1,37.5636559,126.9975097
DDM000039,동대문구,576.5744506,1,37.5741982,127.0395092
SD000013,성동구,576.1370637,1,37.5635,127.0365
NW010013,노원구,576.0111411,1,37.654,127.0567
WF131730,마포구,574.1201643,1,37.566571,126.9015317
WF190096,강북구,573.9697869,1,37.6395,127.0255
DBGURUCUS014,도봉구,573.8030117,1,37.6686,127.0466
DDM000007,동대문구,572.8915779,1,37.5741982,127.0395092
WN000705,도봉구,572.7588741,1,37.6686,127.0466
WN000709,도봉구,572.664569,1,37.6686,127.0466
WF190690,서대문구,572.6436246,1,37.5790747,126.9367861
WF200016,중구,572.2445711,1,37.5636559,126.9975097
JN020004,중랑구,571.6700767,1,37.6063,127.093
GD130012,강동구,571.5170723,1,37.53,127.1237
YC150005,양천구,571.128891,1,37.5171,126.8663
DB120003,도봉구,571.0591654,1,37.6686,127.0466
NW160070,노원구,570.7069908,1,37.654,127.0567
WF200059,중구,570.1439544,1,37.5636559,126.9975097
GB110023,강북구,569.8714542,1,37.6395,127.0255
DB090011,도봉구,569.5898425,1,37.6686,127.0466
WF171761,금천구,569.3491839,1,37.4565,126.8954
WF192029,마포구,568.6476414,1,37.566571,126.9015317
YC050018,양천구,568.4094719,1,37.5171,126.8663
EP030004,은평구,568.3647544,1,37.6024,126.9293
SD000186,성동구,568.3313446,1,37.5635,127.0365
WF200034,중구,568.1274363,1,37.5636559,126.9975097
WN003853,성동구,567.2490932,1,37.5635,127.0365
GS100031,강서구,567.1434456,1,37.5509,126.8497
YDP000038,영등포구,565.584134,1,37.5262,126.8959
WF120400,중구,565.336111,1,37.5636559,126.9975097
YS000023,용산구,565.290474,1,37.5323,126.99
WN003836,성동구,565.1411439,1,37.5635,127.0365
JG070001,중구,565.0955912,1,37.5636559,126.9975097
DDM000006,동대문구,564.4122974,1,37.5741982,127.0395092
NW160036,노원구,564.3250961,1,37.654,127.0567
WF191202,마포구,564.0691064,1,37.566571,126.9015317
YC050031,양천구,563.7674841,1,37.5171,126.8663
GA070081,관악구,563.5916705,1,37.4782,126.9518
GN070016,강남구,563.2313605,1,37.5177,127.0473
GS100023,강서구,562.8934754,1,37.5509,126.8497
WF172275,도봉구,562.1959564,1,37.6686,127.0466
GA070030,관악구,561.3915015,1,37.4782,126.9518
WF120404,중구,561.2590324,1,37.5636559,126.9975097
WF120458,중구,561.1517504,1,37.5636559,126.9975097
WF201520,성동구,561.0123271,1,37.5635,127.0365
GS100033,강서구,559.3162389,1,37.5509,126.8497
GS170043,강서구,559.0317615,1,37.5509,126.8497
GD130030,강동구,557.7333502,1,37.53,127.1237
WF190262,광진구,556.9666494,1,37.5384,127.0828
EP000042,은평구,556.8838925,1,37.6024,126.9293
WF190614,동작구,556.8647929,1,37.5120999,126.9395
WF181119,노원구,556.7628016,1,37.654,127.0567
YC170010,양천구,556.1436764,1,37.5171,126.8663
DDM000033,동대문구,556.0821389,1,37.5741982,127.0395092
GJ130009,광진구,555.9973568,1,37.5384,127.0828
GN010098,강남구,555.9214887,1,37.5177,127.0473
WF171422,노원구,555.8895965,1,37.654,127.0567
SD000076,성동구,555.6081983,1,37.5635,127.0365
GC040002,금천구,555.4141517,1,37.4565,126.8954
WF110199,중구,555.3362909,1,37.5636559,126.9975097
GB060001,강북구,555.1790525,1,37.6395,127.0255
SP260063,송파구,554.9775703,1,37.5145,127.1058
YDP200008,영등포구,554.6816713,1,37.5262,126.8959
WF190976,은평구,554.6668206,1,37.6024,126.9293
WF110102,중구,554.5444574,1,37.5636559,126.9975097
GD130015,강동구,554.4812508,1,37.53,127.1237
JG000042,중구,554.2622036,1,37.5636559,126.9975097
YS170005,용산구,554.2141463,1,37.5323,126.99
SB020009,성북구,553.7853745,1,37.59,127.0165
YC150019,양천구,553.7586558,1,37.5171,126.8663
YDP020001,영등포구,553.7162642,1,37.5262,126.8959
YDP000029,영등포구,553.3478408,1,37.5262,126.8959
