duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
40,tcp,smtp,SF,60325,47855,0,2,1,1,4,1,1,0,1,3,3,1,2,0,0,0,91,23,0.4776309520940417,0.21289120591610955,0.6079428710149422,0.749155353542086,0.7713817267601133,0.9358264668979426,0.7756570117272543,8,48,0.5287110057487415,0.0327457545233476,0.6670595463217278,0.5551123712525353,0.8649912181532982,0.5719320811917366,0.22292090524629027,0.4611743614372382,normal
62,tcp,telnet,REJ,97817,96169,1,1,0,0,4,1,4,0,0,0,1,1,1,0,0,1,44,19,0.5208657970021019,0.7327938547210769,0.8837580658868934,0.2038733092321151,0.889529234982881,0.7236619282196818,0.7322852438814743,81,41,0.6768726666684572,0.5964138072159624,0.1477798717824721,0.356658305585428,0.6372722762016735,0.3568669992673016,0.9501869716023997,0.1834529277296143,anomaly
21,tcp,http,S0,69499,80134,0,2,0,0,4,1,4,0,0,4,4,1,2,2,0,1,22,85,0.5291054421521594,0.7853532830523928,0.9179426518699909,0.9601860156223588,0.8109134564964243,0.14481455471658566,0.2612308205222119,56,74,0.7003174436156105,0.9030653068405761,0.24566105657873039,0.3457878392963508,0.3020805994863446,0.19207609409662119,0.5128596094148573,0.8221398904218673,anomaly
91,udp,telnet,S0,90540,58190,0,2,0,0,3,0,4,1,1,0,4,1,0,0,1,0,19,8,0.8687155697074848,0.7165244098835898,0.5586929265149302,0.7911217703373095,0.5632385528712848,0.4369701699432651,0.8515501879056374,15,83,0.6410917050272575,0.3225590350801266,0.7075825130701915,0.09444511871120564,0.6440497215257783,0.06663111340988515,0.7944620194596453,0.9566837216454395,anomaly
78,tcp,telnet,REJ,46622,10616,1,0,1,1,0,1,1,1,2,0,0,2,0,2,0,0,35,38,0.8399395069380008,0.8498130653571617,0.03456121883439667,0.9187181721148588,0.9938842507777231,0.2883722104145233,0.10566084814041343,50,73,0.16074995497195865,0.3136279295708444,0.656992594118097,0.9788529656707146,0.8126244755375005,0.6099807644471934,0.525612766807365,0.29135286025650564,anomaly
28,udp,ssh,S0,23677,37448,1,2,0,2,4,0,3,0,0,4,0,2,1,2,0,1,41,82,0.3115325285453451,0.41333544684960566,0.36288103433947394,0.950984820111659,0.06885406449344877,0.9868686577301626,0.11404997008311124,51,49,0.6927762117068205,0.24886358870080705,0.314325941589781,0.7259599002238202,0.40388928259785417,0.3791343614819943,0.9329367163365058,0.7819379271553325,anomaly
70,udp,smtp,RSTR,44741,64579,0,2,1,2,0,1,2,0,2,2,2,1,0,1,1,0,21,0,0.16284968942203526,0.5447681320754915,0.918833292172679,0.08442438426899979,0.8671916778216255,0.4153957063131808,0.8493042826041832,8,20,0.0032180841116837833,0.50554458694628,0.7720442359735712,0.2803342113404189,0.5716746844761467,0.8829530032527695,0.14127938463779832,0.3523891362301227,anomaly
33,tcp,ssh,RSTR,66860,33238,0,2,0,2,4,0,4,0,1,1,1,0,0,1,1,0,59,10,0.3789745614921016,0.010667410695270996,0.49994408597309237,0.43338885582494746,0.4277138617137689,0.06787010302978236,0.24441956117589692,82,27,0.710036818379263,0.23794284610934557,0.939315784442255,0.9174751572375017,0.9879276848520606,0.22295917910234397,0.5461546257705577,0.0026339215744580757,normal
95,icmp,http,REJ,27166,12101,1,1,0,0,1,0,4,1,0,4,0,0,1,0,1,1,10,73,0.28840638324940115,0.146053163006024,0.7266132791834842,0.6481003370283095,0.4551223487054664,0.41121200146280434,0.7081158446400949,5,91,0.5548361346252008,0.7237887713990296,0.5452596211444001,0.9480871963302094,0.9645628430539969,0.3107116500089122,0.025155002059851772,0.5997277265910264,anomaly
1,tcp,smtp,S0,43374,75822,1,1,2,1,0,1,1,1,1,1,0,2,1,1,1,1,27,0,0.9507807248149095,0.6441939256278216,0.2691934204494947,0.8024561041262308,0.12759489365128052,0.3213502806059353,0.009079591921675956,43,54,0.25976042214283845,0.6448617474196121,0.6776866590170899,0.810374843316693,0.5090373119372777,0.9705062362269096,0.19739359253811406,0.4103986534092572,anomaly
25,tcp,ftp,RSTR,46908,52281,1,0,1,0,3,0,1,0,2,3,0,0,0,2,0,0,44,90,0.2659156794386516,0.562317199645045,0.0250069703359056,0.24147174441440244,0.033432974353828415,0.5995826470782478,0.09360108861915306,78,26,0.8037643447438484,0.4007736153695908,0.2717795844702683,0.659315164111286,0.09614125651079974,0.5562912047150244,0.2810265046037107,0.7584350264951598,normal
74,tcp,smtp,REJ,90031,50465,0,2,2,1,1,1,2,1,1,0,3,1,1,1,0,1,21,80,0.18120668172693555,0.19733251354140402,0.5783601862282242,0.9146048593892884,0.31662832606943325,0.22607817522902984,0.6092887087222831,5,96,0.4052789388765209,0.7225550577942713,0.9708070446426941,0.3763766197225885,0.7006820888135037,0.3467530428493175,0.472610071097347,0.7487640801377465,normal
88,icmp,ssh,RSTR,91628,11070,1,1,0,1,1,0,0,1,0,3,0,1,1,2,0,1,80,43,0.8994790625592155,0.24346479416028155,0.8349810044364204,0.22097632909813458,0.17485353311392926,0.03597364969938166,0.18241595487790452,4,67,0.4857771846161324,0.09849630643971541,0.27370491178578893,0.434346507750773,0.26862078708019843,0.860894323808494,0.8201726574240963,0.9460312441225,normal
18,icmp,ssh,REJ,66875,28091,0,0,2,1,3,1,1,0,1,0,3,1,0,1,0,0,62,50,0.08647860435607102,0.34408220192345806,0.9902686968900596,0.8661764015406866,0.4833387560713116,0.09588037515889136,0.02821368631276222,92,98,0.02767455486713466,0.7495284033840995,0.8874090242488182,0.45501125343436954,0.6694749281421927,0.7433750895352864,0.4666545005664924,0.43781900890934833,anomaly
19,udp,telnet,SF,48316,55698,0,2,0,0,1,0,2,0,1,2,4,1,0,0,0,1,30,16,0.2602660514264602,0.7164147129435092,0.8466271078388726,0.51271257966419,0.14733052605377195,0.28314758953436536,0.4669467566833231,45,83,0.4013196857665261,0.6029081815837024,0.9278691117987192,0.9487626550510335,0.3517555982181967,0.5731429339159299,0.5611871995083941,0.4825119035507076,anomaly
32,icmp,ftp,SF,12286,58431,1,0,2,1,0,1,1,1,1,4,2,1,1,1,0,0,10,65,0.4391111940005884,0.609716602663301,0.5539943623211253,0.5154221718701897,0.13792773650227574,0.3483226315331076,0.3305204992785187,26,5,0.16736279248315977,0.630082875686638,0.719628594603936,0.7601346046958921,0.7187584384819646,0.8890996909054295,0.9240543606813104,0.40040530737988334,anomaly
80,icmp,smtp,REJ,63539,40702,0,0,2,0,2,1,1,0,2,2,1,0,2,0,1,0,35,22,0.5951073781596821,0.0695712641752898,0.6087275888005379,0.3740056154819912,0.8769789841038494,0.8344505400447328,0.8022569280831441,44,57,0.2761433118347436,0.06466370022248447,0.8115874277207463,0.2920143033369538,0.36732255828386384,0.09396152440761396,0.756532464502061,0.2969388770227198,anomaly
93,tcp,ftp,SF,29235,46739,1,2,1,0,2,1,1,0,2,0,0,0,2,1,1,1,77,40,0.3276728963733063,0.7599391490123606,0.8241640398711657,0.1035052314186905,0.921294701326409,0.2700696840143848,0.8188289911033042,40,5,0.25213949868673935,0.6181350117282778,0.45785680779016036,0.6246405869547702,0.9411952773795531,0.3944939435299085,0.0502033882154046,0.6378422149099721,normal
81,udp,telnet,SF,77131,46707,1,1,1,1,4,0,3,1,2,3,3,2,0,2,0,1,34,58,0.496233996921005,0.26265956302202953,0.01981069682761616,0.34709006311953816,0.9642162085879099,0.03149305347604614,0.6144231212091987,89,59,0.046020793734093735,0.49412202382549253,0.919546789450054,0.5939005367153071,0.13667287245778148,0.8105501038257232,0.1764625907215568,0.8280367629625526,anomaly
95,udp,ftp,S0,59890,61025,1,2,2,1,4,1,3,0,2,0,0,2,0,1,0,0,22,73,0.1988311864306065,0.6717596784044202,0.9516443481944644,0.426736714982473,0.6805024428739119,0.7807334832028542,0.2930337463464525,27,80,0.4604945452476179,0.48586250231694383,0.7426462450391403,0.8121269993061877,0.06840483712222278,0.3859429939896616,0.03821751213126723,0.15781067454491593,normal
3,icmp,ftp,SF,25552,21742,1,2,2,1,0,1,4,0,0,2,0,0,2,1,0,1,28,93,0.5742741202254854,0.12336284466155045,0.5312212458482315,0.47902105655297067,0.7710165047958694,0.8689175700889626,0.4616266512624505,53,18,0.5225924131298888,0.32185339979116445,0.3267439915343533,0.09530839598255492,0.7811990972499512,0.9267365267617482,0.06905626077848481,0.9818393277600184,anomaly
31,icmp,smtp,S0,13629,33050,1,2,1,0,3,1,3,1,2,2,3,0,1,2,0,1,22,98,0.4078168082796595,0.9979212767191681,0.9520522444899209,0.7390952904101334,0.8357847552426292,0.4923062374005278,0.7022560271046094,31,60,0.5710626286813167,0.007613883340268357,0.03494516765544042,0.7012715915178322,0.4013259601254161,0.1525211280478448,0.3388548019879476,0.6838073636349211,normal
18,tcp,ftp,SF,46489,40377,0,1,0,1,0,1,2,0,2,3,0,2,2,2,0,0,99,24,0.8492596872684504,0.08033517068771412,0.7645181665808313,0.35207011046505865,0.6589220591206645,0.28492723075647075,0.06930855315530171,88,16,0.46221977049235485,0.4226374000461586,0.540783226356881,0.3311698403252352,0.46557558998962867,0.33663730623327204,0.7278585038662536,0.780111016230974,anomaly
2,icmp,telnet,SF,58958,64811,1,2,0,1,4,0,1,1,0,3,1,1,2,1,1,1,15,16,0.4157341333886524,0.7417340284009951,0.15231767861470136,0.40659286031398645,0.33024310470252916,0.7721398801184159,0.3324970883281251,52,48,0.8695268940170736,0.4009162242257386,0.8406503247411253,0.1296320407123891,0.9338172602190913,0.42574256214931316,0.24435289277058736,0.9988545858967041,anomaly
91,icmp,http,RSTR,58928,79964,0,1,0,2,1,0,3,0,2,2,4,2,0,2,1,1,83,18,0.44381541788205026,0.5413303592530954,0.16525981463962736,0.9060986023221194,0.1563869984335241,0.00889840668199049,0.8223697009091718,70,2,0.03767974510864269,0.4228054073186366,0.8606681188723014,0.7317733310765853,0.5899207179448848,0.6869620862699648,0.39228626247153764,0.5040314965789106,anomaly
60,udp,http,REJ,95461,2733,1,0,0,2,0,0,1,1,1,0,2,2,1,2,1,1,88,81,0.5921749893424125,0.0859391912841383,0.3536459760127133,0.7525672946335956,0.2372733071581501,0.9240282291078946,0.4060285422470178,29,33,0.6138086057932604,0.6119940065800433,0.8351187254835377,0.3316460238684198,0.6601706482730483,0.19534948209218383,0.3938746614436194,0.07129125656089563,anomaly
37,icmp,ssh,SF,38258,69603,1,1,2,2,0,1,0,1,2,0,0,0,2,1,0,0,18,81,0.12317000407694145,0.026810457550755507,0.2639880219357973,0.022855769503791534,0.8404140514049626,0.8655316448773113,0.6246680113154659,52,61,0.866131679640283,0.2999062142601525,0.21474648542111852,0.7301237436706903,0.019465926407371215,0.009863835379888775,0.590306550342294,0.7902917269389234,anomaly
5,tcp,http,REJ,12843,84277,1,0,0,1,3,0,4,0,0,4,3,2,1,0,0,1,89,45,0.15679517670628107,0.36266571751667864,0.43929875929752626,0.8120887577230376,0.6960972382868412,0.5448332099548358,0.09633436913527038,30,59,0.04104024091236047,0.26938344923423474,0.42614847959989766,0.1624369500609828,0.6705144071194699,0.9765093141872261,0.8929190071650376,0.8707660276114114,anomaly
55,udp,smtp,REJ,97571,11127,1,0,2,0,4,0,3,0,1,2,1,2,0,1,1,0,95,34,0.7902377472272404,0.8022239320071439,0.6039038708753899,0.9899439243503593,0.4557957635261516,0.2775811879097886,0.7770459751840522,11,67,0.4963069994242394,0.4977812794732802,0.6138258551814725,0.9859278244770405,0.3883529359322945,0.8987570988958506,0.9832272834305901,0.16239715010637512,normal
39,udp,ssh,RSTR,23988,12010,0,2,2,2,0,0,1,0,0,4,0,0,2,1,0,1,62,73,0.27341877913954704,0.0411512402813925,0.4365794994867417,0.9397677413678219,0.02940507718045271,0.03284488274899766,0.10046548993724191,8,86,0.5890271928818982,0.5923176759852399,0.6675564920680332,0.8034080156804339,0.46021446252377485,0.3002220853877581,0.6046109643278814,0.02413742184253953,normal
80,icmp,http,REJ,98219,36006,1,1,0,0,1,0,0,1,1,2,4,1,0,0,0,1,49,22,0.684696928928456,0.7043986633280541,0.05642058470721878,0.8359558994960897,0.2662043704338831,0.9998237501968622,0.8615252545027571,97,81,0.19090574957667794,0.567328426656701,0.3345834216261855,0.28915178599630054,0.8080501190007954,0.48348083988009993,0.5050704798386406,0.1358236769266825,normal
68,tcp,http,REJ,98522,75500,1,0,0,2,1,0,4,1,1,4,4,1,2,1,0,0,84,85,0.09742696997720213,0.6553762762642387,0.9756316151509021,0.6291737473372672,0.7288974931257638,0.7620737230386839,0.10660104488968813,66,33,0.25250010883189933,0.8816417341315868,0.6926423237504611,0.7405242540619063,0.5237935926818288,0.4889202103870368,0.6818756850331991,0.3239664141001557,normal
82,udp,ssh,SF,33301,28653,1,0,0,2,2,0,4,0,1,1,3,1,1,1,0,1,72,43,0.8218466603180131,0.2655376767727672,0.4251221342013496,0.278192122165261,0.5123872350950229,0.33870987580815837,0.8908927631696767,36,28,0.7855933375433521,0.7691440583448206,0.5908970074676129,0.13579987575965335,0.9868708095514572,0.8692255556262621,0.6680312474220225,0.9242810373854657,anomaly
41,tcp,smtp,RSTR,80513,24373,0,1,1,0,4,1,0,0,0,0,0,0,0,2,1,1,42,8,0.9882281109189571,0.07749203573489027,0.8510750043217205,0.6544306113800963,0.43553249448245,0.01927197163878458,0.36376987422714846,27,59,0.5673977817095203,0.05218989637500959,0.5667755747061516,0.6534374521687708,0.796811128806087,0.5970601411466547,0.5239458626758763,0.002467193824184366,normal
98,tcp,ssh,REJ,7951,7210,1,1,2,2,1,1,3,1,1,0,0,2,1,1,0,1,18,31,0.37369094520778434,0.915321960554062,0.07395429226115213,0.6955924708758644,0.31367940077990775,0.6392917284607711,0.6245307317743087,85,43,0.315778697242063,0.563475415148099,0.6630248237352772,0.05963686470398433,0.7285915482505924,0.82643102275787,0.7369562988174959,0.8037978957268744,anomaly
85,icmp,smtp,SF,91607,66323,0,0,0,0,3,0,3,0,1,1,0,1,2,0,1,0,84,89,0.5055301019148967,0.30034980273672396,0.810064879716682,0.28155816103067055,0.6069318305770239,0.9869040057516955,0.8465505516384577,25,14,0.7647552222772703,0.4178142094898768,0.603367928866175,0.33338745976695117,0.5886866571640372,0.9119941513450491,0.49127140298490657,0.8548547362114505,anomaly
87,tcp,smtp,RSTR,75101,24618,1,0,1,1,4,1,1,1,1,3,4,2,0,0,0,0,17,92,0.44271197983980226,0.11138323178676113,0.173404637711305,0.25532962440843965,0.9663853853716892,0.7070727086326672,0.010241420990566574,82,44,0.7467155742042457,0.36105129341735753,0.16687463465866192,0.9784625453218865,0.41239672186454834,0.5659531317125978,0.9964584262520463,0.8110523260529817,normal
73,udp,telnet,SF,28715,15060,1,1,2,1,1,1,2,0,1,1,0,0,1,2,1,0,5,58,0.8941877486390235,0.681517078360916,0.6794049429969621,0.39692385909227035,0.901123643297506,0.08371440856980528,0.2656931614063046,20,74,0.34540178530838905,0.9578959061244137,0.87441632736528,0.12092037420812263,0.05287233364577293,0.2854824677387058,0.048997303446906004,0.08221435564369795,anomaly
1,icmp,http,RSTR,52975,45256,1,1,2,0,0,1,1,0,1,0,0,1,1,1,1,1,34,41,0.009934037696879616,0.216681228791628,0.6618066962550903,0.6411469690335351,0.030497938084282028,0.4022783721735562,0.9083383212925257,9,8,0.48864763044927406,0.4567957825280524,0.24056975347251675,0.5974240324409884,0.018495907430539527,0.498707805842979,0.4432156217674187,0.6791899988557549,normal
27,udp,http,RSTR,61293,93054,1,0,2,0,4,1,1,0,2,2,0,1,2,1,0,0,13,61,0.6534593211638361,0.4756307555626299,0.9098067182668595,0.2930622692823739,0.48095382258344577,0.10918346272755808,0.388176060584812,79,34,0.6645189335375971,0.7194348949688374,0.7444887812323944,0.07060538596592725,0.04675876652214861,0.8508696087241842,0.39702434390558217,0.9539036234992153,normal
16,tcp,ftp,S0,49216,65243,1,2,0,1,1,1,1,1,0,4,0,2,0,1,1,1,63,18,0.6523682728035328,0.05040554423603305,0.3206766803507386,0.5556665221785336,0.3294692980469477,0.9121605496009476,0.7063759257976245,23,9,0.3432492178820159,0.9670869699568235,0.1764566729584548,0.6694012115293623,0.9588363839111592,0.5836191743982556,0.770303956946872,0.12036276852220995,anomaly
69,tcp,ssh,S0,37109,22168,1,1,0,0,0,0,0,0,1,0,3,1,1,1,1,1,8,92,0.3823850082979531,0.9929839489081049,0.10895975991564255,0.8992374018541828,0.510604662339801,0.3304144709525808,0.14001205615350243,24,37,0.629009411001177,0.15100013590241101,0.6609664128612271,0.2786621529605461,0.3232121148620912,0.8957219067341607,0.19082535640741527,0.03168179821574657,normal
68,icmp,telnet,S0,37850,53473,1,0,2,1,2,0,4,1,1,1,4,0,0,0,1,0,34,34,0.21933364211701456,0.4476211267754924,0.8645658162598754,0.29510032487924953,0.6062136898717148,0.7333765293406711,0.6783716014112628,51,28,0.25107373073177297,0.05461626214895288,0.8956837587991564,0.30997560145759484,0.7006094823335614,0.8954360092819813,0.43407549800772605,0.8736590316919295,normal
38,icmp,http,REJ,46664,28481,0,0,2,1,4,1,4,1,1,2,2,2,0,0,1,0,1,75,0.23968268141503568,0.9991099813095343,0.33157752964036713,0.9659737361275117,0.2000280679975468,0.08469035800910663,0.07316099552604327,89,45,0.29202082748825897,0.31362022944702284,0.009710515370624062,0.33780253529521787,0.5943146043113707,0.37335962004633805,0.6979445366550107,0.644929668403208,anomaly
6,udp,ftp,SF,76870,86648,1,2,1,0,4,0,2,0,1,0,3,2,0,2,1,1,5,7,0.8004641212138911,0.3856748769340663,0.2325337890604693,0.47334797867321565,0.7815680695482563,0.12841469579543952,0.717325139764667,0,69,0.3106726433744439,0.04444426534730528,0.9796776665402893,0.2051568146256092,0.5716677094377365,0.44811389559607817,0.6031918663168112,0.6464354657405516,normal
31,udp,telnet,RSTR,91836,71176,1,1,1,2,1,0,3,0,1,1,0,1,0,1,0,0,98,88,0.06610309637495904,0.3478525559422194,0.4862086119883625,0.10090833764589391,0.4750680500859663,0.6794876620506847,0.3238049543867787,52,82,0.9360547704155139,0.11676461125348625,0.029675866659904737,0.941657385070998,0.579241563891092,0.6779137602409696,0.5451218314766183,0.9644314289272914,anomaly
3,tcp,smtp,SF,19369,3410,0,0,2,0,2,0,1,1,2,0,2,1,2,0,1,0,24,90,0.563824146274359,0.9145723282670735,0.14613569001178983,0.05503939372957367,0.9920060548982461,0.8434799483621692,0.4658476559532664,67,89,0.8336721421076496,0.9917098225208391,0.011367620894654262,0.9058318423953501,0.30229582337057015,0.11106445521298991,0.4349551324058273,0.769765583589199,anomaly
20,icmp,http,REJ,89937,34126,1,2,1,1,3,0,0,0,2,1,1,1,1,1,0,1,72,42,0.30684060297826554,0.3294658538444881,0.2969633530719691,0.33867451429931505,0.025127385743561215,0.20144995633127893,0.16626018096705575,77,72,0.565165975589168,0.9601789047677662,0.8575600983372983,0.8700152299838909,0.8865325454982423,0.465557217438756,0.7520088002439591,0.3974448856349245,normal
31,tcp,ssh,S0,60216,91316,1,1,2,2,1,0,0,0,1,1,2,1,0,0,1,1,49,44,0.2652478124683204,0.4320055473162707,0.38528063406465307,0.2587589567298729,0.1897191761864585,0.41833724599706346,0.6278490177342105,23,44,0.5638722094115391,0.6912926589588965,0.7087040031040692,0.10644554674678797,0.9192062267503671,0.14938544514313934,0.6464251279102711,0.43584111730034225,anomaly
81,tcp,telnet,S0,20639,76721,0,2,1,2,1,0,1,1,1,0,3,2,1,0,1,1,94,5,0.5057376655310359,0.07811043671415752,0.27725529349106937,0.8437133272032522,0.6896298005603981,0.6194170347031267,0.33756762878097357,26,76,0.05614652205514237,0.7529869996043058,0.10581065792837652,0.23344483850675424,0.6445257852567621,0.8479561841263664,0.8747110253460137,0.14469297997580755,anomaly
96,udp,ftp,SF,64305,81167,1,0,2,1,3,0,0,0,1,2,4,2,1,2,0,0,6,12,0.897861506279767,0.9554623880354757,0.4502595007430821,0.7376384214169565,0.6951797465255588,0.7962763392602725,0.3833750060493565,26,89,0.6495080632705115,0.14049207764302551,0.9374149065959395,0.6122258593117593,0.8639492209863253,0.9427844307676558,0.7329988864498437,0.30404986689869506,normal
13,udp,ssh,SF,82924,43201,1,2,0,2,3,1,0,1,0,0,3,1,1,1,1,1,62,10,0.6180919190373309,0.0851512408509022,0.38465067228412475,0.8845462868700583,0.582188224416945,0.6281966103792811,0.6521929249541363,87,52,0.32811985732824855,0.595235575954342,0.6719322411628437,0.9703710013898277,0.05998101691959534,0.14154887553145856,0.14040756444974722,0.44540371548165747,anomaly
69,udp,smtp,RSTR,18506,16921,0,0,2,2,3,1,1,1,0,0,4,2,2,2,1,0,27,69,0.7886106277553235,0.7711849335353241,0.7745910311105995,0.5892534982118697,0.9719600286906287,0.09542592064257671,0.17886166122255065,64,83,0.6122993621300796,0.15441274440816266,0.11104354353809243,0.604817382304684,0.10039125075666211,0.6673414253958895,0.6195380417646209,0.2610854267782462,normal
74,icmp,ssh,SF,63625,94123,0,0,0,0,3,1,2,1,2,2,4,0,0,2,1,1,1,68,0.600683779262881,0.538615393811177,0.9184086769247098,0.43545724759050064,0.41531500871993343,0.542819328334084,0.8520088935722436,38,1,0.8402337477712363,0.3783861561022024,0.8605535959244567,0.32710176167483596,0.5590662245937175,0.6365432290985148,0.044538433227170215,0.9158728481442246,anomaly
